85," план министерство финансы российский федерация по реализация мероприятие в область открытый данные план министерство финансы российский федерация по реализация мероприятие в область открывать данные на текущий год field name english description russian description format standardversion http opendata gosmonitor ru standard п п Сonsecutive number п п integer раздел Section раздел string подраздел Subsection подраздел string мероприятие Event мероприятие string результат Result результат string срок Terms срок string ответственный Responsible ответственный string 
"
86," план график размещение заказ на поставка товар выполнение работа оказание услуга для обеспечение государственный и муниципальный нужда план график размещение заказ на поставка товар выполнение работа оказание услуга для обеспечение государственный и муниципальный нужда для минфин россия field name english description russian description format standardversion http opendata gosmonitor ru standard КБК BCC КБК string оквэд OKVED оквэд string окпд OKPD окпд string заказ лот Order number lot number заказ лот integer наименование предмет контракт Subject of the contract наименование предмет контракт string минимально необходимый требование предъявлять к предмет контракт The minimum necessary requirements for the subject matter of the contract минимально необходимый требование предъявлять к предмет контракт integer Ед измерение Unit of measurement Ед измерение string количество об м The amount volume количество об м integer начальный максимальный цена контракт тыс руб The initial maximum contract price thousands rub начальный максимальный цена контракт тыс руб integer размер обеспечение заявка в тыс рубль размер обеспечение исполнение контракт в тыс рубль размер аванс в процент The amount of security applications in thousands rubles size of maintenance of execution of the contract in thousands rubles size prepayment percentage размер обеспечение заявка в тыс рубль размер обеспечение исполнение контракт в тыс рубль размер аванс в процент integer график осуществление процедура закупка срок размещение заказ мес год The schedule of the procurement procedures Term of placing your order month year график осуществление процедура закупка срок размещение заказ мес год string график осуществление процедура закупка срок исполнение контракт месяц год The schedule of the procurement procedures Term of the contract month year график осуществление процедура закупка срок исполнение контракт месяц год string способ определение поставщик подрядчик исполнитель The method for determining the supplier contractor executor способ определение поставщик подрядчик исполнитель string обоснование внесение изменение Justification of amendments обоснование внесение изменение string 
"
87," план деятельность минфин россия документ текущий планирование и значение целевой показатель field name english description russian description format standardversion http opendata gosmonitor ru standard string ключевой направление деятельность федеральный орган исполнительный власть целевой показатель индикатор направление блок мероприятие Key activities of the federal executive body targets indicators of direction block events ключевой направление деятельность федеральный орган исполнительный власть целевой показатель индикатор направление блок мероприятие string ответственный исполнитель за реализация мероприятие и соисполнитель Responsible person for the implementation of activities and co executors ответственный исполнитель за реализация мероприятие и соисполнитель string документ стратегический планирование иной основание Strategic planning document other grounds документ стратегический планирование иной основание string срок реализация мероприятие достижение целевой показатель индикатор направление блок мероприятие значение показатель индикатор г Term of implementation of measures to achieve the target direction indicator block events index values indicator срок реализация мероприятие достижение целевой показатель индикатор направление блок мероприятие значение показатель индикатор г string срок реализация мероприятие достижение целевой показатель индикатор направление блок мероприятие значение показатель индикатор г Term of implementation of measures to achieve the target direction indicator block events index values indicator срок реализация мероприятие достижение целевой показатель индикатор направление блок мероприятие значение показатель индикатор г string срок реализация мероприятие достижение целевой показатель индикатор направление блок мероприятие значение показатель индикатор г Term of implementation of measures to achieve the target direction indicator block events index values indicator срок реализация мероприятие достижение целевой показатель индикатор направление блок мероприятие значение показатель индикатор г string срок реализация мероприятие достижение целевой показатель индикатор направление блок мероприятие значение показатель индикатор г Term of implementation of measures to achieve the target direction indicator block events index values indicator срок реализация мероприятие достижение целевой показатель индикатор направление блок мероприятие значение показатель индикатор г string срок реализация мероприятие достижение целевой показатель индикатор направление блок мероприятие значение показатель индикатор г Term of implementation of measures to achieve the target direction indicator block events index values indicator срок реализация мероприятие достижение целевой показатель индикатор направление блок мероприятие значение показатель индикатор г string срок реализация мероприятие достижение целевой показатель индикатор направление блок мероприятие значение показатель индикатор г Term of implementation of measures to achieve the target direction indicator block events index values indicator срок реализация мероприятие достижение целевой показатель индикатор направление блок мероприятие значение показатель индикатор г string ожидать результат Expected results ожидать результат string 
"
88," список международный договор об избежание двойной налогообложение между российский федерация и другой государство список международный договор об избежание двойной налогообложение между российский федерация и другой государство актуальный на текущий период field name english description russian description format standardversion http opendata gosmonitor ru standard п п Сonsecutive number порядковый номер string государство State государство с который заключать договор string название договор Title of the contract полный название договор string дата подписание Date of signing дата подписание договор string дата вступление в сила Effective Date дата вступление договор в сила string применяться с Used with применяться с string 
"
89," перечень нормативный правовой акт принимать минфин россия перечень нормативный правовой акт принимать минфин россия field name english description russian description format п п Сonsecutive number п п integer номер Number номер string дата Date дата date наименование документ Title of the document наименование документ string 
"
90," перечень правовой акт и их отдельный часть приложение содержать обязательный требование соблюдение который оцениваться при осуществление государственный контроль надзор за деятельность саморегулируемый организация аудитор свод правило в установленный сфера деятельность минфин россия field name english description russian description format п п Сonsecutive number п п integer наименование и реквизит акт The name and details of the act наименование и реквизит акт string краткий описание круг лицо и или перечень объект в отношение который устанавливаться обязательный требование Brief description of the circle of persons and or the list of objects for which mandatory requirements are established краткий описание круг лицо и или перечень объект в отношение который устанавливаться обязательный требование string 
"
91," государственный и муниципальный закупка и контракт минфин россия конкурсный документация результат проведение торги и конкурс результат рассмотрение заявка результат исполнение информация о государственный и муниципальный закупка и контракт минфин россия включать конкурсный документация результат проведение торги и конкурс результат рассмотрение заявка и результат исполнение field name english description russian description format п п Сonsecutive number п п integer номер реестровый запись контракт Number of Registered recording contract номер реестровый запись контракт string дата последний изменение запись Date of last change record дата последний изменение запись string заказчик наименование Customer Name заказчик наименование string заказчик инн Customer INN заказчик инн integer заказчик КПП Customer KPP заказчик КПП integer уровень бюджет The level of budget уровень бюджет string источник финансирование контракт наименование бюджет Contract source of financing budget name источник финансирование контракт наименование бюджет string способ размещение заказ The process of placing an order способ размещение заказ string номер извещение о проведение торги Notice number on bidding номер извещение о проведение торги string дата проведение аукцион подведение итог конкурс или итог запрос котировка The date of the auction competition summarizing the results of or request for quotations дата проведение аукцион подведение итог конкурс или итог запрос котировка string реквизит документ подтверждать основание заключение контракт Details of the document confirming the basis of the contract реквизит документ подтверждать основание заключение контракт string контракт дата Contract date контракт дата string контракт номер Contract number контракт номер string код бюджетный классификация Budget classification code код бюджетный классификация integer косг KOSGU косг string предмет контракт наименование товар работа услуга Subject of contract description of goods works services предмет контракт наименование товар работа услуга string предмет контракт код продукция по ОКДП окпд окпд Subject of contract the product code on OKDP OKPD OKPD предмет контракт код продукция по ОКДП окпд окпд string предмет контракт цена за единица рубль Subject of contract unit price rubles предмет контракт цена за единица рубль string предмет контракт количество Subject of contract quantity предмет контракт количество string предмет контракт сумма рубль Subject of the contract the sum rubles предмет контракт сумма рубль string информация о поставщик исполнитель подрядчик по контракт наименование юридический лицо ф и о физический лицо Information about the suppliers contractor contract the name of the legal entity name of individual информация о поставщик исполнитель подрядчик по контракт наименование юридический лицо ф и о физический лицо string информация о поставщик исполнитель подрядчик по контракт место нахождение место жительство Information about the suppliers contractor contract the location place of residence информация о поставщик исполнитель подрядчик по контракт место нахождение место жительство string информация о поставщик исполнитель подрядчик по контракт инн Information about the suppliers contractor contract INN информация о поставщик исполнитель подрядчик по контракт инн integer информация о поставщик исполнитель подрядчик по контракт КПП Information about the suppliers contractor contract KPP информация о поставщик исполнитель подрядчик по контракт КПП integer информация о поставщик исполнитель подрядчик по контракт телефон факс Information about the suppliers contractor contract telephone fax информация о поставщик исполнитель подрядчик по контракт телефон факс string дата исполнение контракт по контракт Date of execution of the contract the contract дата исполнение контракт по контракт string 
"
92," информация о поступать заключение по результат антикоррупционный экспертиза нормативный правовой акт и проект нормативный правовой акт разрабатывать минфин россия сведение о поступать заключение по результат антикоррупционный экспертиза нормативный правовой акт и проект нормативный правовой акт разрабатывать минфин россия field name english description russian description format п п Сonsecutive number п п integer наименование нормативный правовой акт проект нормативный правовой акт по который проводиться антикоррупционный экспертиза Name of the normative legal act draft legal act for which conducted anti corruption expertise наименование нормативный правовой акт проект нормативный правовой акт по который проводиться антикоррупционный экспертиза string результат проводить антикоррупционный экспертиза по нормативный правовой акт проект нормативный правовой акт указывать замечание в случай их наличие в заключение по результат проводить антикоррупционный экспертиза The result of anti corruption expertise for normative legal act draft normative legal act specify observations if any in the conclusions on the results of anti corruption expertise результат проводить антикоррупционный экспертиза по нормативный правовой акт проект нормативный правовой акт указывать замечание в случай их наличие в заключение по результат проводить антикоррупционный экспертиза string обоснование учет не учет замечание содержаться в заключение по результат проводить антикоррупционный экспертиза Justification account not included comments contained in the conclusions on the results of anti corruption expertise обоснование учет не учет замечание содержаться в заключение по результат проводить антикоррупционный экспертиза string 
"
93," сведение из контрольный экземпляр реестр аудитор и аудиторский организация саморегулируемый организация аудитор аудиторский организация информация содержать сведение из контрольный экземпляр реестр аудитор и аудиторский организация саморегулируемый организация аудитор который в соответствие с федеральный закон об аудиторский деятельность вести министерство финансы российский федерация и который являться свод реестр аудитор и аудиторский организация саморегулируемый организация аудитор п п Number п п integer полный наименование Full name полный наименование string краткий наименование Short name краткий наименование string организационно правовой форма Form of incorporation организационно правовой форма string орнз ORNZ орнз integer огрн OGRN огрн integer код субъект рф Code of the RF subject код субъект рф integer наименование субъект рф Name of the RF subject наименование субъект рф string 
"
94," сведение из контрольный экземпляр реестр аудитор и аудиторский организация саморегулируемый организация аудитор аудитор информация содержать сведение из контрольный экземпляр реестр аудитор и аудиторский организация саморегулируемый организация аудитор который в соответствие с федеральный закон об аудиторский деятельность вести министерство финансы российский федерация и который являться свод реестр аудитор и аудиторский организация саморегулируемый организация аудитор п п Number п п integer фамилия Last Name фамилия string имя First Name имя string отчество при наличие Middle name if exist отчество при наличие string орнз ORNZ орнз integer огрнип OGRNIP огрнип integer номер квалификационный аттестат аудитор решение о выдача который принимать после январь г Number of qualification certificate of the auditor the extradition decision is made after January номер квалификационный аттестат аудитор решение о выдача который принимать после январь г string дата выдача квалификационный аттестат аудитор решение о выдача который принимать после январь г Date of issue of qualification certificate of the auditor the decision on extradition is made after January дата выдача квалификационный аттестат аудитор решение о выдача который принимать после январь г string номер квалификационный аттестат аудитор общий аудит Number of qualification certificate of the auditor general audit номер квалификационный аттестат аудитор общий аудит string дата выдача квалификационный аттестат аудитор общий аудит Date of issue of qualification certificate of the auditor general audit дата выдача квалификационный аттестат аудитор общий аудит string номер квалификационный аттестат аудитор аудит биржа внебюджетный фонд и инвестиционный институт Number of qualification certificate of the auditor Audit of exchanges non budgetary funds and investment institutions номер квалификационный аттестат аудитор аудит биржа внебюджетный фонд и инвестиционный институт string дата выдача квалификационный аттестат аудитор аудит биржа внебюджетный фонд и инвестиционный институт Date of issue of qualification certificate of the auditor Audit of exchanges non budgetary funds and investment institutions дата выдача квалификационный аттестат аудитор аудит биржа внебюджетный фонд и инвестиционный институт string номер квалификационный аттестат аудитор аудит страховщик Number of qualification certificate of the auditor Audit insurers номер квалификационный аттестат аудитор аудит страховщик string дата выдача квалификационный аттестат аудитор аудит страховщик Date of issue of qualification certificate of the auditor Audit insurers дата выдача квалификационный аттестат аудитор аудит страховщик string номер квалификационный аттестат аудитор банковский аудит Number auditor qualification certificate Bank audit номер квалификационный аттестат аудитор банковский аудит string дата выдача квалификационный аттестат аудитор банковский аудит Date of issue of auditor qualification certificate Bank audit дата выдача квалификационный аттестат аудитор банковский аудит string код субъект рф Code of the RF subject код субъект рф integer наименование субъект рф Name of the RF subject наименование субъект рф string 
"
95," налоговый нагрузка на экономика в страна оэср по вид налоговый доход уровень налоговый нагрузка в страна оэср и россия по вид налог в к ввп field name english description russian description format п п Number п п integer страна Country страна String все налоговый поступление Total tax revenue все налоговый поступление Real налог на прибыль доход Taxes on income profits налог на прибыль доход Real страховой взнос Insurance premiums страховой взнос Real налог с заработный плата за исключение НДФЛ Payroll taxes excluding personal income tax налог с заработный плата за исключение НДФЛ Real имущественный налог property taxes имущест венный налог Real налог на товар работа услуга Taxes on goods works services налог на товар работа услуга Real остальной налог Other taxes остальной налог Real таможенный пошлина ес Customs duties EU таможенный пошлина ес Real 
"
96," план закупка минфин россия план закупка товар работа услуга для обеспечение федеральный нужда на текущий финансовый год и плановый период field name english description russian description format п п consecutive number п п integer идентификационный код закупка Identification procurement code идентификационный код закупка integer наименование мероприятие государственный программа российский федерация либо непрограммный направление деятельность функция полномочие Name of the event state of the Russian Federation the program or non program activities functions powers наименование мероприятие государственный программа российский федерация либо непрограммный направление деятельность функция полномочие string ожидать результат реализация мероприятие государственный программа российский федерация The expected result of the implementation activities of the state program of the Russian Federation ожидать результат реализация мероприятие государственный программа российский федерация string наименование объект закупка the object of a tender наименование объект закупка string планировать год размещение извещение направление приглашение заключение контракт с единственный поставщик подрядчик исполнитель Planned year placing notices issuing invitations to enter into a contract with a single supplier contractor executor планировать год размещение извещение направление приглашение заключение контракт с единственный поставщик подрядчик исполнитель integer объем финансовый обеспечение тыс рубль все The amount of financial support thousand rubles total объем финансовый обеспечение тыс рубль все real объем финансовый обеспечение тыс рубль все в тот число планировать платеж на текущий финансовый год The amount of financial support thousand rubles total including scheduled payments for the current financial year объем финансовый обеспечение тыс рубль все в тот число планировать платеж на текущий финансовый год real объем финансовый обеспечение тыс рубль все в тот число планировать платеж на первый год The amount of financial support thousand rubles total including scheduled payments for the first year объем финансовый обеспечение тыс рубль все в тот число планировать платеж на первый год real объем финансовый обеспечение тыс рубль все в тот число планировать платеж на второй год The amount of financial support thousand rubles total including scheduled payments for the second year объем финансовый обеспечение тыс рубль все в тот число планировать платеж на второй год real объем финансовый обеспечение тыс рубль все в тот число планировать платеж на последующий год The amount of financial support thousand rubles total including scheduled payments for the next years объем финансовый обеспечение тыс рубль все в тот число планировать платеж на последующий год real срок периодичность осуществление планировать закупка Timing frequency of the planned procurement срок периодичность осуществление планировать закупка string дополнительный информация в соответствие с пункт часть статья федеральный закон о контрактный система в сфера закупка товар работа услуга для обеспечение государственный и муниципальный нужда Additional information in accordance with paragraph of Part of Article of the Federal Law About contract system in the procurement of goods works and services for state and municipal needs дополнительный информация в соответствие с пункт часть статья федеральный закон о контрактный система в сфера закупка товар работа услуга для обеспечение государственный и муниципальный нужда string информация о проведение общественный обсуждение закупка да или нет Information on the public discussion of the purchase yes or no информация о проведение общественный обсуждение закупка да или нет string обоснование внесение изменение Justification of amendments обоснование внесение изменение string 
"
97," план график закупка минфин россия план график закупка товар работа услуга для обеспечение федеральный нужда на текущий финансовый год field name english description russian description format п п Сonsecutive number п п integer идентификационный код закупка Identification procurement code идентификационный код закупка string наименование закупка Name of procurement наименование закупка string описание закупка Description of procurement описание закупка string начальный максимальный цена контракт цена контракт заключать с единственный поставщик подрядчик исполнитель тыс рубль The initial maximum price of the contract the contract price to be concluded with a single supplier contractor executor thous Rubles начальный максимальный цена контракт цена контракт заключать с единственный поставщик подрядчик исполнитель тыс рубль string размер аванс процент Advance payment percent размер аванс процент string планировать платеж тыс рубль все Planned payments thous Rubles total планировать платеж тыс рубль все string планировать платеж тыс рубль на текущий финансовый год Planned payments thous Rubles for the current financial year планировать платеж тыс рубль на текущий финансовый год string планировать платеж тыс рубль на ый год плановый период Planned payments thous Rubles for the first year of the planning period планировать платеж тыс рубль на ый год плановый период string планировать платеж тыс рубль на ой год плановый период Planned payments thous Rubles for the second year of the planning period планировать платеж тыс рубль на ой год плановый период string планировать платеж тыс рубль на последующий год плановый период Planned payments thous Rubles for the subsequent years of the planning period планировать платеж тыс рубль на последующий год плановый период string код по окей единица измерение OKEI unit code код по окей единица измерение string наименование единица измерение unit name наименование единица измерение string периодичность или количество этап поставка товар выполнение работа оказание услуга The frequency or the number of stages of the supply of goods works and services периодичность или количество этап поставка товар выполнение работа оказание услуга string размер обеспечение заявка The amount of security applications размер обеспечение заявка string размер обеспечение исполнение контракт The size of the contract to ensure размер обеспечение исполнение контракт string планировать срок начало осуществление закупка месяц год The planned start date of the purchase month year планировать срок начало осуществление закупка месяц год string планировать срок окончание исполнение контракт месяц год Estimated completion date of the contract month year планировать срок окончание исполнение контракт месяц год string способ определение поставщик подрядчик исполнитель The method for determining the supplier contractor executor способ определение поставщик подрядчик исполнитель string 
"
98," балансовый счет единый план счет бухгалтерский учет для орган государственный власть государственный орган орган местный самоуправление орган управление государственный внебюджетный фонд государственный академия наука государственный муниципальный учреждение счет бухгалтерский учет показатель который отражаться в бухгалтерский баланс field name english description russian description format п п Сonsecutive number п п integer наименование балансовый счет Name of balance account наименование балансовый счет string синтетический счет объект учет код счет синтетический Synthetic account of accounting object account codes synthetic синтетический счет объект учет код счет синтетический string синтетический счет объект учет код счет аналитический группа Synthetic account of accounting object account codes analytical group синтетический счет объект учет код счет аналитический группа string синтетический счет объект учет код счет аналитический вид Synthetic account of accounting object account codes analytical type синтетический счет объект учет код счет аналитический вид string наименование группа Name of group наименование группа string наименование вид Name of species наименование вид string 
"
99," забалансовый счет единый план счет бухгалтерский учет для орган государственный власть государственный орган орган местный самоуправление орган управление государственный внебюджетный фонд государственный академия наука государственный муниципальный учреждение Сч тот бухгалтерский учет предназначать для обобщение информация о наличие и движение ценность не принадлежать хозяйствовать субъект но временно находиться в его пользование или распоряжение а также для контроль за отдельный хозяйственный операция field name english description russian description format п п Сonsecutive number п п integer наименование счет Account name наименование счет string номер счет Account number номер счет integer 
"
100," план счет бюджетный учет балансовый счет план счет бюджетный учет представлять себя систематизировать перечень счет использовать в рамка бюджетный учет орган государственный власть государственный орган орган местный самоуправление орган управление государственный внебюджетный фонд орган управление территориальный государственный внебюджетный фонд государственный муниципальный казенный учреждение иной юридический лицо осуществлять согласно законодательство российский федерация бюджетный полномочие получатель бюджетный средство field name english description russian description format п п Сonsecutive number п п integer раздел Section раздел string наименование балансовый счет Name of balance account наименование балансовый счет string номер счет код аналитический по бк номер разряд счет Account number code analytical by BC account number номер счет код аналитический по бк номер разряд счет integer номер счет код вид деятельность номер разряд счет Account number code activity type account number номер счет код вид деятельность номер разряд счет integer номер счет код синтетический счет объект учет номер разряд счет Account number code synthetic account account item account number номер счет код синтетический счет объект учет номер разряд счет integer номер счет код синтетический счет объект учет номер разряд счет Account number code synthetic account account item account number номер счет код синтетический счет объект учет номер разряд счет integer номер счет код синтетический счет объект учет номер разряд счет Account number code synthetic account account item account number номер счет код синтетический счет объект учет номер разряд счет integer номер счет код синтетический счет группа номер разряд счет Account number code synthetic account group account number номер счет код синтетический счет группа номер разряд счет integer номер счет код синтетический счет вид номер разряд счет Account number code synthetic account type account number номер счет код синтетический счет вид номер разряд счет integer номер счет код аналитический по косг номер разряд счет Account number code analytical for KOSGU account number номер счет код аналитический по косг номер разряд счет integer номер счет код аналитический по косг номер разряд счет Account number code analytical for KOSGUE account number номер счет код аналитический по косг номер разряд счет integer номер счет код аналитический по косг номер разряд счет Account number code analytical for KOSGUE account number номер счет код аналитический по косг номер разряд счет integer 
"
